filepath,source,sample_rate
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/c9c30ec1-1305-49a1-9e9f-4b6bfce321a6.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/024/024899.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/6282cb3b-9882-4389-8e4b-cd0419458060.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/084/084765.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/baed65c6-4684-44b0-8476-bf4e91d51cd8.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/082/082515.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/075/075076.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/0e22a4b4-354a-4212-bade-84dd2beed621.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/120/120517.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/060/060537.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/a353f3bd-862c-48ba-bd5b-be22d983fc02.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/61bdf655-bc93-4166-a518-0c59ce901c1c.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/083/083643.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/8af169e0-e401-4e4d-b048-e2fae8152777.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/99bab65f-a9c9-483b-b8ce-43b5da2c18d0.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/017/017854.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/8b7e1a19-63aa-4f1e-b6a3-1f43c0b62678.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/087/087067.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/031/031574.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/016/016156.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/072/072200.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/091/091712.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/138365a8-0281-4044-a8b3-33a88a752e5c.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/148/148782.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/8abded05-9541-4b19-9201-f491803ef1b1.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/3f57b785-5ba8-49ea-a49b-9651a8da1338.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/5a09cf0a-29a8-48a2-87d8-760adba37974.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/31a37772-e57a-4a72-9ee5-acc591821507.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/020/020818.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/16e4f099-e0d4-4797-954c-360066471e9b.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/552ff782-af63-4444-87f2-3f3aa544fd09.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/66b55fc5-2ccb-4c9e-8e86-bed06850691c.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/054/054348.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/015/015256.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/027/027671.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/19bfbe6f-62a3-4942-838c-5027a1eff267.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/144/144236.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/067/067473.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/025/025382.mp3,Human,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/069/069986.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/4ca8459f-9f29-4d3e-8d71-62e849b38539.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/097/097533.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/001/001964.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/d543c6b4-c9e3-4c89-8601-c5fcc95b4f7e.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/047/047035.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/6f788dcf-50d4-49d5-8459-c7dbb5ad379d.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/098/098023.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/125/125616.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/44a64709-c89a-47b3-aa48-7f2b686c17be.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/8b54c6ab-3f3b-4da2-93d7-5f61c86ca681.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/059/059563.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/134/134362.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/154/154490.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/b745b4a6-6dd8-4483-b73a-c9d5ae942e86.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/430d3d96-2763-449e-ab32-202adcd4a20e.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/084/084572.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/036/036536.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/8483456d-bbcc-4b22-a364-a7aa6a1ea092.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/111/111798.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/ccadcef2-69e8-4c6c-b0aa-aff08a8dc5ff.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/137/137173.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/004/004539.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/5fe7d7bb-20b0-40ec-9cb0-6cf4181bb345.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/142/142088.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/051/051604.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/074/074669.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/113/113027.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/000/000776.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/444954cc-2994-47a0-8a4c-0fcd8bcd0f91.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/097/097841.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/660a4f52-4b76-48f4-8f42-fadf434b1d63.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/091/091749.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/0c46e8f2-77da-437d-85ed-5d03fe36c42e.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/c3544520-93b2-4338-96fa-e149b724e409.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/091/091226.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/032/032776.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/063/063773.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/884c8435-0b61-4fb3-8189-c83bcd181d35.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/066/066768.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/d374452b-84dc-40b3-824d-86e9e1c8172c.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/0fbdbaa1-e745-4865-92dc-f104d5e799cd.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/402efd84-74c1-4d3b-b15c-a06354227ba8.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/043/043838.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/7b422ee2-b743-4333-950f-855cd4ec1ba5.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/148/148213.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/c6eb7b73-8963-4890-a031-148f337e1ee6.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/009/009476.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/058/058405.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/73d7e0a7-7836-4336-99e5-7d58b51115f7.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/8bdb622f-b7fd-47b0-bcaa-8e56d793d172.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/30c7bcce-e747-4b8a-b2d7-887539e7ea01.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/2689f9a1-c79e-4d53-94a2-b230efc00581.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/071/071158.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/056/056841.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/111/111823.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/2d05ddbb-6f8c-481d-9017-66ea6b09fa9a.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/0438d4e6-4c29-486b-902d-b110cdba1df2.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/099/099643.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/b69d9b44-9896-4aaf-8cbe-60876832c768.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/140/140378.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/2136c6a7-03f2-4ca6-9e2b-471b502db564.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/152/152327.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/038/038785.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/014/014080.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/000/000534.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/9e4a9078-a4a8-438b-ba4d-41fd497a1f77.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/4e6cc2a2-a2fd-4809-93a7-2ac62fd2e5c8.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/ca12d4aa-8093-4c13-993d-b0ed5e27f722.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/477453ae-0425-4d3d-a928-f76b23919cf3.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/733cbeb2-d3d2-472d-bd89-7b301e6e4275.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/51cc9a2b-a2f5-4ccf-9a73-15fb7b69e86f.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/31a1e72d-325a-4081-b9ac-ea155601d123.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/5e66ed02-a71c-4085-967b-1834109f4bca.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/098/098940.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/086/086441.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/105/105817.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/639b9aab-63b8-44d3-aa1f-337d490e5cf6.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/8db0d499-0357-4a4b-9079-f4e99d276d0d.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/154/154414.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/079/079573.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/14086131-23de-4239-a661-40d3585df0ea.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/064/064601.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/096/096634.mp3,Human,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/121/121232.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/076/076447.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/013/013125.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/058/058093.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/99887fdd-8223-4fac-a045-075423dacc03.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/149/149143.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/30271414-eb87-436c-8645-c619729b81ff.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/120/120915.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/087/087273.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/a980fb01-ff67-41ba-8624-665b4d638c76.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/068/068743.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/108/108311.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/b998a2a1-fc0a-4094-bb88-511c48fb2267.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/081/081187.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/064/064631.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/d6cfaed3-1737-4a37-a191-927d6eb43e42.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/69c6d713-3aea-45f3-b450-4b7cf967bedc.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/ad2bc0f3-92f4-4a79-8ebf-c7b740038508.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/098/098992.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/2604482b-dbcc-4323-8b9a-0b468912908f.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/095/095171.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/740c045b-92ec-4c2a-8052-c82d6be7c453.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/058/058402.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/faf394fd-260c-4998-93e7-695d94deb702.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/46179200-ba1d-4347-9e9b-2d818f77c96a.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/015/015370.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/031/031144.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/061/061752.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/051/051650.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/705ddc97-3de3-4d7c-a9ae-b03d580bfa0a.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/055/055773.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/3fc2376d-833d-4d7d-9270-bd3ab1a740cf.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/49ebaaaf-b6d9-4e83-96cf-ebc6d84c6485.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/8215c5a4-cc4c-422e-b50e-05f92229da2d.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/130/130132.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/148/148168.mp3,Human,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/02c03db1-d5eb-4ade-b17c-3d7331ef6cd6.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/f07a0d11-aba0-432f-b320-ec47384ec712.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/4078c996-1012-42a2-ac5c-dfef87edd96e.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/4a3a286e-03e2-44d5-9067-4b94444f248f.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/107/107814.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/012/012594.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/123/123826.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/121/121656.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/3e3f4ca8-bed0-4f76-b6ff-8a2fbffbed96.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/be7aaaed-fe5b-46ab-9ba0-a0911f0ff377.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/015/015022.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/050/050540.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/115/115891.mp3,Human,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/89ee1933-2177-4e1a-a3ef-8375c1400971.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/77452332-7f84-43b5-ab3d-0e9b4e179887.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/099/099642.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/956ae8f1-bd5a-460b-a82a-2b9b2e76c90e.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/017/017991.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/068/068709.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/113/113330.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/4b9a5641-9b96-47d9-8c09-ea90fafeb1a4.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/004/004443.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/312b6631-d54b-49e1-9740-0898c0bf8b45.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/030/030729.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/122/122834.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/140/140339.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/b6932b80-7a23-4b50-a5cb-377483588de8.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/edc0d21d-f5dc-4848-a3f9-5ae5fb73a32c.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/660d7cee-f0be-45dd-a4e8-0bec39e667fa.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/cb84de7e-7210-44e7-a246-7dc1d9283cea.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/109/109711.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/4c48bab5-2c7e-410a-b3c3-a22d4ccab346.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/039/039768.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/4a67cdc7-4882-4047-9a89-fb01ef452781.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/033/033305.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/c9a77327-2402-4ee0-8fbc-6b362a943810.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/bad27cf3-081d-4588-8fbe-bf301ec624fc.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/5469e219-9402-4ee9-a0d0-79720af948eb.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/037/037329.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/99b3755c-41d3-4d82-9edb-60ba6226f178.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/082/082758.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/41ff0972-6066-47e9-8b94-09aadb65c871.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/01ae8233-22d1-46d7-8be7-b15fba439bc8.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/150/150400.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/066/066917.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/humanFMA/archive/fma_medium/fma_medium/151/151137.mp3,Human,44100
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/cbd2e584-059d-436e-be8f-23ca252eeec9.mp3,Suno,48000
/Volumes/QL SSD1/ai_human_music_data/Suno21k/archive/audio/fd196730-2b4e-4baf-b19e-cccd6dfb2efc.mp3,Suno,48000
